id,codigo_barras,descripcion,stock_minimo,id_proveedor,stock_ideal,id_unidad,id_padre,tipo,cant_paquete,precio_costo,precio_venta,precio_venta2,precio_venta3,estado
1509,TR0870,"REP MARTILLO YO20 #07,08,09 JUEGO DE VALVULAS (CYLINDER)",0,,0,1,,0,1,102060,220000,180000,150000,t
1510,TR0871,REP MARTILLO YO20 #08 SHANK SLEEVE (FRONT),0,,0,1,,0,1,31104,55000,50000,45000,t
1511,TR0872,REP MARTILLO YO20 #10 RIFLE NUT CYLINDER,0,,0,1,,0,1,54270,90000,85000,80000,t
1512,TR0873,REP MARTILLO YO20 #11 CROWNED SPRING - RESORTE (CYLINDER),0,,0,1,,0,1,2430,10000,8000,5000,t
1513,TR0874,REP MARTILLO YO20 #12 PISTON (CYLINDER),0,,0,1,,0,1,71766,130000,120000,110000,t
1514,TR0875,REP MARTILLO YO20 #12 POSITION SLEEVE (BACK),0,,0,1,,0,1,15147,35000,30000,25000,t
1515,TR0876,REP MARTILLO YO20 #13 RIFLE BAR (CYLINGER),0,,0,1,,0,1,32238,60000,55000,49000,t
1516,TR0877,REP MARTILLO YO20 #13 RIGHT HANDLE (BACK),0,,0,1,,0,1,7533,14000,12000,11500,t
1517,TR0878,REP MARTILLO YO20 #16 WATER TUBE SLEEVE (BACK),0,,0,1,,0,1,3240,7000,6000,5000,t
1518,TR0879,REP MARTILLO YO20 #20 WATER PIPE SWIVEL (BACK),0,,0,1,,0,1,6156,10500,10000,9500,t
1519,TR0880,REP MARTILLO YO20 #26 AIR PIPE SWIVEL (BACK),0,,0,1,,0,1,13284,30000,25000,20000,t
1520,TR0881,REP MARTILLO YO20 #28 CONTROL VALVE (BACK),0,,0,1,,0,1,31995,60000,55000,50000,t
1521,TR0882,REP MARTILLO YO20 #29 LEFT HANDLE (BACK),0,,0,1,,0,1,16929,35000,30000,28000,t
1522,TR0883,REP MARTILLO YT28 #01 RATCHET,0,,0,1,,0,1,47059,75000,70000,65000,t
1523,TR0884,"REP MARTILLO YT28 #02,03,10 VALVULA COMPLETA AIRE",0,,0,1,,0,1,226891,350000,300000,250000,t
1524,TR0885,REP MARTILLO YT28 #04 RIFLE NUT,0,,0,1,,0,1,52941.4,110000,100000,95000,t
1525,TR0886,REP MARTILLO YT28 #05 PISTON,0,,0,1,,0,1,129276,220000,200000,190000,t
1526,TR0887,REP MARTILLO YT28 #08 MUFLE,0,,0,1,,0,1,16504.2,35000,30000,25000,t
1527,TR0888,REP MARTILLO YT28 #09 LINER SLEEVE,0,,0,1,,0,1,104895,180000,165000,155000,t
1528,TR0889,REP MARTILLO YT28 #13 RIFLE BAR,0,,0,1,,0,1,41421.621429,100000,90000,80000,t
1529,TR0890,REP MARTILLO (RESORTE YT-28 / Y-19),0,,0,1,,0,1,2016.75,10000,8000,5000,t
1530,TR0891,REP MARTILLO YT28 #16 ROTATION SLEEVE,0,,0,1,,0,1,91479.894,200000,180000,160000,t
1531,TR0892,REP MARTILLO YT28 #17 SHANK SLEEVE,0,,0,1,,0,1,33613,70000,65000,60000,t
1532,TR0893,REP MARTILLO YT28 #18 SPRING PAD,0,,0,1,,0,1,2353,4000,3500,3000,t
1533,TR0894,REP MARTILLO YT28 #19 YOLK SPRING,0,,0,1,,0,1,4703.51823,6500,6000,5500,t
1534,TR0895,REP MARTILLO YT28 #20 YOLK BOLT,0,,0,1,,0,1,15568,35000,30000,25000,t
1535,TR0896,REP MARTILLO YT28 #21 YOLK,0,,0,1,,0,1,31346.049444,100000,90000,70000,t
1536,TR0897,REP MARTILLO YT28 #22 SPLINE NUT,0,,0,1,,0,1,105882,135000,130000,125000,t
1537,TR0898,REP MARTILLO YT28 #23 HEX LOCKING NUT,0,,0,1,,0,1,2544.226667,15000,10000,5000,t
1538,TR0899,REP MARTILLO YT28 #25 CONTROL VALVE,0,,0,1,,0,1,46980,80000,75000,61500,t
1539,TR0900,REP MARTILLO YT28 #26 WATER TUBE,0,,0,1,,0,1,2521,5500,5000,4500,t
1540,TR0901,REP MARTILLO YT28 #27 AIR TUBE,0,,0,1,,0,1,2599.5,5500,5000,4500,t
1541,TR0902,REP MARTILLO YT28 #28 BIG SEAL SET,0,,0,1,,0,1,1069,3000,2500,2000,t
1542,TR0903,REP MARTILLO YT28 #31 PRESSURE REGULATION VALVE,0,,0,1,,0,1,34612.906667,60000,57000,52000,t
1543,TR0904,REP MARTILLO YT28 #35 SMALL SEAL SET,0,,0,1,,0,1,1053,3000,2500,2000,t
1544,TR0905,REP MARTILLO YT28 #37 STEEL RING,0,,0,1,,0,1,899.05241,3000,2000,1500,t
1545,TR0906,REP MARTILLO YT28 #39 TRIGGER,0,,0,1,,0,1,3646.129442,20000,15000,10000,t
1546,TR0907,REP MARTILLO YT28 #41 SPRING,0,,0,1,,0,1,810,3000,2500,1500,t
1547,TR0908,REP MARTILLO YT28 #43 STEEL RING,0,,0,1,,0,1,2042,5000,4500,3500,t
1548,TR0909,"REP MARTILLO YT28 #44,66,67 FIXING PIN (KIT PASADOR)",0,,0,1,,0,1,2521,25000,20000,16000,t
1549,TR0910,REP MARTILLO YT28 #46 STEEL RETAINING RING,0,,0,1,,0,1,819.581053,2500,2000,1500,t
1550,TR0911,REP MARTILLO YT28 #49 RIGHT HANDLE,0,,0,1,,0,1,12555,21900,20000,18500,t
1551,TR0912,REP MARTILLO YT28 #53 WATER TUBE SET,0,,0,1,,0,1,810,3500,2500,1500,t
1552,TR0913,REP MARTILLO YT28 #55 AIR TUBE PAD,0,,0,1,,0,1,810,3500,1100,1500,t
1553,TR0914,REP MARTILLO YT28 #56 SPRING,0,,0,1,,0,1,810,3500,2500,1500,t
1554,TR0915,REP MARTILLO YT28 #57 SETTING PIN,0,,0,1,,0,1,1309.593407,3000,2500,2000,t
1555,TR0916,REP MARTILLO YT28 #61 ORING,0,,0,1,,0,1,1362,3000,2500,2000,t
1556,TR0917,REP MARTILLO YT28 #63 ORING,0,,0,1,,0,1,933.089333,3000,2500,2000,t
1557,TR0918,REP MARTILLO YT28 #64 HOOP - ABRAZADERA,0,,0,1,,0,1,1863.891111,5000,3500,2500,t
1558,TR0954,"RODACHIN 2"" NARANJA",0,,0,1,,0,1,2960,5500,5000,4500,t
1559,TR0970,"BROCA MURO INCOLMA 3/8"" X 5""",0,,0,1,,0,1,4916.75,8300,7700,7300,t
1560,TR0974,"BISAGRA COMUN INDUMA 2 1/2 "" CAL: 20 X UND",0,,0,1,,0,1,880.5,1500,1400,1300,t
1561,TR0975,"POLEA HIERRO 9"" X 2 CANAL B EJE 2"" CON MANZANA",0,,0,1,,0,1,420000,687200,646800,610900,t
1562,TR1007,"BISAGRA COMUN INDUMA 3 1/2 "" CAL: 18 X UND",0,,0,1,,0,1,1485,3500,2000,2500,t
1563,TR1024,"POLEA HIERRO 5"" X 2 CANAL B EJE 38MM",0,,0,1,,0,1,70000,127000,125000,120000,t
1564,TR1128,"CODO GALVANIZADO 2""",0,,0,1,,0,1,7045.65,18000,15000,12000,t
1565,TR1130,REP MOTOSIERRA - PIÑON LOCO 3/8 - 7 (CENTRO GRANDE) BRANDFOR,0,,0,1,,0,1,4424,15000,13000,8000,t
1566,TR1131,REP MOTOSIERRA - PIÑON LOCO 3/8 - 7 (CENTRO PEQUEÑO) BRANDFOR,0,,0,1,,0,1,4424,15000,13000,8000,t
1567,TR1132,REP MOTOSIERRA - PIÑON LOCO 325-7 BRANDFOR,0,,0,1,,0,1,4084,15000,13000,8000,t
1568,TR1133,REP MOTOSIERRA - PIÑON LOCO 404 BRANDFOR,0,,0,1,,0,1,7493.618544,18000,15000,12000,t
1569,TR1134,REP MOTOSIERRA ESTANDAR - MANGO ARRANQUE BRANDFOR,0,,0,1,,0,1,2430,6500,5500,4500,t
1570,TR1135,REP MOTOSIERRA ESTANDAR - PITA ARRANQUE 4MM,0,,0,1,,0,1,374,1200,1000,700,t
1571,TR1136,REP MOTOSIERRA HUSQV ORIG - BALINERA CIGUEÑAL 390,0,,0,1,,0,1,25866,55000,50000,45000,t
1572,TR1137,REP MOTOSIERRA HUSQV ORIG - BOBINA O ELECTRONICO 372-390-365,0,,0,1,,0,1,74874,125000,120000,115000,t
1573,TR1138,REP MOTOSIERRA HUSQV ORIG - CANASTILLA CAMPANA 390-365,0,,0,1,,0,1,16336,35000,30000,25000,t
1574,TR1139,REP MOTOSIERRA HUSQV ORIG - CANASTILLA PISTON 281-288-394-395-390,0,,0,1,,0,1,19058,38000,35000,30000,t
1575,TR1140,REP MOTOSIERRA HUSQV ORIG - CIGUEÑAL 390,0,,0,1,,0,1,224622,430000,400000,370000,t
1576,TR1141,REP MOTOSIERRA HUSQV ORIG - PISTON COMPLETO 390,0,,0,1,,0,1,102101,175000,165000,155000,t
1577,TR1142,REP MOTOSIERRA HUSQV ORIG - TAPA ARRANQUE COMPLETA 390,0,,0,1,,0,1,81680,135000,130000,125000,t
1578,TR1143,REP MOTOSIERRA HUSQVARNA - AMORTIGUADOR 288 BRANDFOR,0,,0,1,,0,1,5446,12000,10000,8500,t
1579,TR1144,REP MOTOSIERRA HUSQVARNA - AMORTIGUADOR GRANDE 61 BRANDFOR,0,,0,1,,0,1,3744,10000,8000,7000,t
1580,TR1145,REP MOTOSIERRA HUSQVARNA - AMORTIGUADOR PEQ 61 BRANDFOR,0,,0,1,,0,1,3404,10000,8000,7000,t
1581,TR1146,REP MOTOSIERRA HUSQVARNA - ANILLO PISTON 288 BRANDFOR,0,,0,1,,0,1,3404,10000,8000,7000,t
1582,TR1147,REP MOTOSIERRA HUSQVARNA - ANILLO PISTON 61 BRANDFOR,0,,0,1,,0,1,3389.78,10000,8000,7000,t
1583,TR1148,REP MOTOSIERRA HUSQVARNA - BOBINA 365/372/390 BRANDFOR,0,,0,1,,0,1,40840,75000,68000,61000,t
1584,TR1149,REP MOTOSIERRA HUSQVARNA - BOBINA 61/395 BRANDFOR,0,,0,1,,0,1,40840,75000,68000,61000,t
1585,TR1501,CORREA B 75,0,,0,1,,0,1,18169,31800,30800,29800,t
1586,TR1151,REP MOTOSIERRA HUSQVARNA - CAMPANA COMPLETA PIÑON LOCO 288/395 BRANDFOR,0,,0,1,,0,1,21782,45000,38000,33000,t
1587,TR1152,REP MOTOSIERRA HUSQVARNA - CAMPANA COMPLETA PIÑON LOCO 365/372 BRANDFOR,0,,0,1,,0,1,20420,37000,33000,30000,t
1588,TR1153,REP MOTOSIERRA HUSQVARNA - EMPAQUE BRIDA  288,0,,0,1,,0,1,1620,5000,4000,3000,t
1589,TR1154,REP MOTOSIERRA HUSQVARNA - EMPAQUE CARBURADOR 288,0,,0,1,,0,1,1620,5000,4000,3000,t
1590,TR1155,REP MOTOSIERRA HUSQVARNA - ESPARRAGO ESPADA 61/288/390/395 BRANDFOR,0,,0,1,,0,1,2042,6000,5000,4000,t
1591,TR1156,REP MOTOSIERRA HUSQVARNA - FILTRO AIRE 365/372 (RE),0,,0,1,,0,1,11231,25000,22000,18000,t
1592,TR1157,REP MOTOSIERRA HUSQVARNA - FILTRO AIRE 390 XP BRANDFOR,0,,0,1,,0,1,15656,30000,28000,24000,t
1593,TR1158,REP MOTOSIERRA HUSQVARNA - FILTRO AIRE 61/288 BRADFOR,0,,0,1,,0,1,10890,25000,22000,17000,t
1594,TR1159,REP MOTOSIERRA HUSQVARNA - FILTRO GASOLINA BRANDFOR,0,,0,1,,0,1,2722,10000,8000,6000,t
1595,TR1160,REP MOTOSIERRA HUSQVARNA - GUAYA ACELERACION 365/372/390/395 BRANDFOR,0,,0,1,,0,1,4764,11000,8500,7500,t
1596,TR1161,REP MOTOSIERRA HUSQVARNA - JUEGO ANILLOS 390 XP (X2) BRANDFOR,0,,0,1,,0,1,8168,18000,15000,13000,t
1597,TR1162,REP MOTOSIERRA HUSQVARNA - JUEGO RETENEDORES MOTOR 288/395 BRANDFOR X PAR,0,,0,1,,0,1,10176,20000,18000,15000,t
1598,TR1163,REP MOTOSIERRA HUSQVARNA - JUEGO RETENEDORES MOTOR 365/372 BRANDFOR X PAR,0,,0,1,,0,1,5446,12000,10000,8000,t
1599,TR1164,REP MOTOSIERRA HUSQVARNA - KIT CARBURADOR 365/372 BRANDFOR,0,,0,1,,0,1,8168,16000,14000,12000,t
1600,TR1165,REP MOTOSIERRA HUSQVARNA - KIT EMPAQUES MOTOR 288 BRANDFOR,0,,0,1,,0,1,4084,9500,8500,7000,t
1601,TR1166,REP MOTOSIERRA HUSQVARNA - KIT EMPAQUES MOTOR 365/372 BRANDFOR,0,,0,1,,0,1,2722,6500,5500,4500,t
1602,TR1167,REP MOTOSIERRA HUSQVARNA - KIT EMPAQUES MOTOR 61 BRANDFOR,0,,0,1,,0,1,3162.446667,7500,6500,5500,t
1603,TR1168,REP MOTOSIERRA HUSQVARNA - KIT PISTON 288 BRANDFOR,0,,0,1,,0,1,19897,35000,33000,30000,t
1604,TR1169,REP MOTOSIERRA HUSQVARNA - KIT PISTON 365 BRANDFOR,0,,0,1,,0,1,17016,32000,30000,27000,t
1605,TR1170,REP MOTOSIERRA HUSQVARNA - KIT PISTON 390XP 55MM BRANDFOR,0,,0,1,,0,1,19058,35000,32000,30000,t
1606,TR1171,REP MOTOSIERRA HUSQVARNA - LAMINA GUIA 61/288 BRANDFOR,0,,0,1,,0,1,2722,5500,5000,4500,t
1607,TR1172,REP MOTOSIERRA HUSQVARNA - MANGUERA ACEITE COMPLETA 61/288/395 BRANDFOR,0,,0,1,,0,1,6806,14000,12000,10000,t
1608,TR1173,REP MOTOSIERRA HUSQVARNA - POLEA ARRANQUE 288 BRANDFOR,0,,0,1,,0,1,88488,140000,136000,132000,t
1609,TR1174,REP MOTOSIERRA HUSQVARNA - POLEA ARRANQUE 365/372/390 BRANDFOR,0,,0,1,,0,1,5446,13000,11000,9000,t
1610,TR1175,REP MOTOSIERRA HUSQVARNA - POLEA ARRANQUE 61/272 BRANDFOR,0,,0,1,,0,1,8168,16000,15000,13000,t
1611,TR1176,REP MOTOSIERRA HUSQVARNA - RESORTE TRINQUETE  288,0,,0,1,,0,1,5670,16000,14000,11000,t
1612,TR1177,REP MOTOSIERRA HUSQVARNA - RESORTE ZAPATA 288/390/395 BRANDFOR,0,,0,1,,0,1,1702,4500,4000,3000,t
1613,TR1178,REP MOTOSIERRA HUSQVARNA - SINFÍN 365/372 BRANDFOR,0,,0,1,,0,1,4764,11000,9500,8500,t
1614,TR1179,REP MOTOSIERRA HUSQVARNA - SINFÍN 61 BRANDFOR,0,,0,1,,0,1,2382,6500,5500,4500,t
1615,TR1180,REP MOTOSIERRA HUSQVARNA - TENZOR COMPLETO 61 BRANDFOR,0,,0,1,,0,1,3404,7500,6500,5500,t
1616,TR1181,REP MOTOSIERRA HUSQVARNA - TUERCA ESPADA 61/365/288/395 BRANDFOR,0,,0,1,,0,1,816,2500,2000,1500,t
1617,TR1182,REP MOTOSIERRA HUSQVARNA - VARILLA ACELERACION 61 BRANDFOR,0,,0,1,,0,1,2835,7000,6000,5000,t
1618,TR1183,REP MOTOSIERRA STIHL - ARRANQUE COMPLETO MS 380/381/382 BRANDFOR,0,,0,1,,0,1,39138.5,70000,65000,60000,t
1619,TR1184,REP MOTOSIERRA STIHL - ARRANQUE COMPLETO MS 382 BRANDFOR,0,,0,1,,0,1,0,0,0,0,t
1620,TR1185,REP MOTOSIERRA STIHL - BOBINA MS 660 BRANDFOR,0,,0,1,,0,1,44720,80000,75000,67000,t
1621,TR1187,REP MOTOSIERRA STIHL - BOMBA ACEITE MS 382 BRANDFOR,0,,0,1,,0,1,85717.5,225000,215000,195000,t
1622,TR1188,REP MOTOSIERRA STIHL - BOMBA ACEITE MS 660 BRANDFOR,0,,0,1,,0,1,46660,85000,77000,70000,t
1623,TR1189,REP MOTOSIERRA STIHL - CAMPANA COMPLETA PIÑON LOCO MS 170/180 BRANDFOR,0,,0,1,,0,1,20250,38000,35000,32000,t
1624,TR1190,REP MOTOSIERRA STIHL - CAMPANA PIÑON LOCO MS 382 BRANDFOR,0,,0,1,,0,1,20250,38000,35000,32000,t
1625,TR1191,REP MOTOSIERRA STIHL - CAPUCHON BRANDFOR,0,,0,1,,0,1,2536.470769,8000,7000,6000,t
1626,TR1192,REP MOTOSIERRA STIHL - CARBURADOR MS 170/180 BRANFOR,0,,0,1,,0,1,44550,80000,75000,70000,t
1627,TR1193,REP MOTOSIERRA STIHL - CARBURADOR MS 250 BRANDFOR,0,,0,1,,0,1,44550,80000,75000,70000,t
1628,TR1194,REP MOTOSIERRA STIHL - CARBURADOR MS 380/381/382 BRANDFOR,0,,0,1,,0,1,67080,125000,110000,100000,t
1629,TR1195,REP MOTOSIERRA STIHL - CARBURADOR MS 650-660 BRANDFOR,0,,0,1,,0,1,84357,145000,135000,125000,t
1630,TR1196,REP MOTOSIERRA STIHL - CARBURADOR MS 661 BRANDFOR,0,,0,1,,0,1,105300,180000,170000,160000,t
1631,TR1197,REP MOTOSIERRA STIHL - CARBURADOR MS-661 TOOLING,0,,0,1,,0,1,96390,165000,155000,145000,t
1632,TR1198,REP MOTOSIERRA STIHL - CHAVETA CAMPANA PIÑON LOCO MS 250/310/180/051/380/381/210,0,,0,1,,0,1,2430,7000,6000,5000,t
1633,TR1199,REP MOTOSIERRA STIHL - CIGUEÑAL MS 180 BRANDFOR,0,,0,1,,0,1,40500,80000,70000,60000,t
1634,TR1200,REP MOTOSIERRA STIHL - CIGUEÑAL MS 380/381 BRANDFOR,0,,0,1,,0,1,89100,155000,145000,135000,t
1635,TR1201,REP MOTOSIERRA STIHL - CILINDRO COMPLETO MS 382 BRANDFOR,0,,0,1,,0,1,137700,235000,225000,205000,t
1636,TR1202,REP MOTOSIERRA STIHL - CILINDRO COMPLETO MS 660 BRANDFOR,0,,0,1,,0,1,121500,210000,195000,185000,t
1637,TR1203,REP MOTOSIERRA STIHL - CILINDRO COMPLETO MS 661 BRANDFOR,0,,0,1,,0,1,202500,335000,320000,300000,t
1638,TR1204,REP MOTOSIERRA STIHL - ESPARRAGO ESPADA MS 380/381/660 BRANDFOR,0,,0,1,,0,1,1544.117647,5000,4000,3000,t
1639,TR1205,GUASA 3/8,0,,0,1,,0,1,252.18,1000,700,500,t
1640,TR1206,REP MOTOSIERRA STIHL - EXOSTO MS 660 BRANDFOR,0,,0,1,,0,1,30630,60000,53000,45000,t
1641,TR1207,REP MOTOSIERRA STIHL - FILTRO ACEITE MS 660 BRANDFOR,0,,0,1,,0,1,2877.472,9000,7000,5000,t
1642,TR1208,REP MOTOSIERRA STIHL - FILTRO AIRE MS 250 BRANDFOR,0,,0,1,,0,1,4472,11000,9000,7000,t
1643,TR1209,REP MOTOSIERRA STIHL - FILTRO AIRE MS 380/381/382 BRANDFOR,0,,0,1,,0,1,10890,22000,20000,17000,t
1644,TR1210,REP MOTOSIERRA STIHL - FILTRO COMBUSTIBLE MS 051/070/660 BRANDFOR,0,,0,1,,0,1,3110.078261,10000,8000,6000,t
1645,TR1211,REP MOTOSIERRA STIHL - JUEGO ANILLOS MS 660 BRANDFOR,0,,0,1,,0,1,8100,17000,15000,13000,t
1646,TR1212,"REP MOTOSIERRA STIHL - JUEGO DE TRINQUETE, RESORTE Y ARANDELA MS 170/180/250 BRANDFOR",0,,0,1,,0,1,1226,3500,3000,2500,t
1647,TR1213,"REP MOTOSIERRA STIHL - JUEGO DE TRINQUETE, RESORTE Y ARANDELA MS 380/381/382 BRANDFOR X PAR",0,,0,1,,0,1,3843.384615,11000,9000,7000,t
1648,TR1214,REP MOTOSIERRA STIHL - JUEGO DE TRINQUETE MS 650/660,0,,0,1,,0,1,2327.385,9000,7000,5000,t
1649,TR1215,REP MOTOSIERRA STIHL - JUEGO PIÑONES BOMBA ACEITE MS 380/381 BRANDFOR,0,,0,1,,0,1,8168,17000,16000,14000,t
1650,TR1216,REP MOTOSIERRA STIHL - JGO RETENEDORES MOTOR MS 170/180/250 BRANDFOR X PAR,0,,0,1,,0,1,2382,8500,6500,4500,t
1651,TR1217,TORNILLO HEX 5/8 X 3,0,,0,1,,0,1,2184.8,5500,4500,3500,t
1652,TR1218,REP MOTOSIERRA STIHL - JGO RETENEDORES MOTOR MS 382 BRANDFOR,0,,0,1,,0,1,5446,13000,11000,9000,t
1653,TR1219,REP MOTOSIERRA STIHL - KIT CARBURADOR 08/070 BRANDFOR,0,,0,1,,0,1,10890,22000,14300,18000,t
1654,TR1220,REP MOTOSIERRA STIHL - KIT CARBURADOR MS 660/395 BRANDFOR,0,,0,1,,0,1,8141,18000,16000,14000,t
1655,TR1221,REP MOTOSIERRA STIHL - KIT EMPAQUES MOTOR MS 382 BRANDFOR,0,,0,1,,0,1,3404,10000,8000,6000,t
1656,TR1222,REP MOTOSIERRA STIHL - KIT EMPAQUES MOTOR MS 660 BRANDFOR,0,,0,1,,0,1,4863.929412,13000,11000,8500,t
1657,TR1223,REP MOTOSIERRA STIHL - KIT PISTON MS 380/381 BRANDFOR,0,,0,1,,0,1,17016,33000,30000,27000,t
1658,TR1224,REP MOTOSIERRA STIHL - KIT PISTON MS 382 BRANDFOR,0,,0,1,,0,1,21713,38000,35000,33000,t
1659,TR1225,REP MOTOSIERRA STIHL - KIT PISTON MS 650 BRANDFOR,0,,0,1,,0,1,21782,39000,36000,34000,t
1660,TR1226,REP MOTOSIERRA STIHL - KIT PISTON MS 660 BRANDFOR,0,,0,1,,0,1,24300,41000,38000,36000,t
1661,TR1227,"REP MOTOSIERRA STIHL - PIÑON LOCO TIPO ANILLO 404""",0,,0,1,,0,1,0,0,0,0,t
1662,TR1228,REP MOTOSIERRA STIHL - POLEA ARRANQUE MS 660 BRANDFOR,0,,0,1,,0,1,4860,13000,11000,9000,t
1663,TR1229,REP MOTOSIERRA STIHL - RESORTE ZAPATA MS 660 BRANDFOR,0,,0,1,,0,1,1895,6500,5500,4500,t
1664,TR1230,REP MOTOSIERRA STIHL - RODAMIENTO ESPECIAL MS 660 BRANDFOR,0,,0,1,,0,1,17016,38000,35000,32000,t
1665,TR1231,REP MOTOSIERRA STIHL - SINFÍN MS 170/180/250 BRANDFOR,0,,0,1,,0,1,3744,11000,9000,7000,t
1666,TR1232,REP MOTOSIERRA STIHL - SINFÍN MS 310 BRANDFOR,0,,0,1,,0,1,6126,14000,12000,10000,t
1667,TR1233,REP MOTOSIERRA STIHL - SINFÍN MS 660 BRANDFOR,0,,0,1,,0,1,5817.885,14000,12000,10000,t
1668,TR1234,REP MOTOSIERRA STIHL - TENZOR COMPLETO 380/381/382/660 BRANDFOR,0,,0,1,,0,1,12272,28000,26000,23000,t
1669,TR1235,REP MOTOSIERRA STIHL - TUERCA ESPADA MS 250/381/660 BRANDFOR,0,,0,1,,0,1,1028.25,2500,2300,2000,t
1670,TR1236,REP MOTOSIERRA STIHL - VALVULA DESCOMPRESION MS 650/660 BRANDFOR,0,,0,1,,0,1,12960,27000,24000,21000,t
1671,TR1237,REP MOTOSIERRA STIHL - VARILLA ACELERACION MS 250 BRANDFOR,0,,0,1,,0,1,1226,2800,2500,2000,t
1672,TR1238,REP MOTOSIERRA STIHL - VARILLA DE CHOQUE MS 250 BRANDFOR,0,,0,1,,0,1,1702,5000,4000,3000,t
1673,TR1239,REP MOTOSIERRA STIHL - ZAPATAS COMPLETAS MS 160/220/280 BRANDFOR,0,,0,1,,0,1,17820,32000,30000,28000,t
1674,TR1240,REP MOTOSIERRA STIHL - ZAPATAS COMPLETAS MS 660 BRANDFOR,0,,0,1,,0,1,26539,47000,43000,40000,t
1675,TR1241,REP MOTOSIERRA STIHL ORIG - ARANDELA SEGURIDAD MS-382-650-651-660-661,0,,0,1,,0,1,4374,10000,9000,8000,t
1676,TR1242,REP MOTOSIERRA STIHL ORIG - ARANDELA SEGURIDAD 8X13 MS-310-180-051-660-661-650-651,0,,0,1,,0,1,729,2000,1800,1500,t
1677,TR1243,REP MOTOSIERRA STIHL ORIG - BOBINA FS-160 FS-280 MS-210 MS-250,0,,0,1,,0,1,79056,130000,125000,120000,t
1678,TR1244,REP MOTOSIERRA STIHL ORIG - BOBINA MS-651,0,,0,1,,0,1,161352,260000,250000,240000,t
1679,TR1245,REP MOTOSIERRA STIHL ORIG - BOBINA O MODULO DE IGNICION MS-660,0,,0,1,,0,1,169625,275000,265000,255000,t
1680,TR1246,REP MOTOSIERRA STIHL ORIG - BOMBA ACEITE CARRERA DE 115MM MS-651-661,0,,0,1,,0,1,160380,310000,295000,280000,t
1681,TR1247,REP MOTOSIERRA STIHL ORIG - CARBURADOR MS-651,0,,0,1,,0,1,197640,335000,320000,300000,t
1682,TR1248,REP MOTOSIERRA STIHL ORIG - CIGUEÑAL MS-382,0,,0,1,,0,1,330480,560000,530000,490000,t
1683,TR1249,REP MOTOSIERRA STIHL ORIG - CIGUEÑAL MS-660,0,,0,1,,0,1,437400,720000,680000,572600,t
1684,TR1250,REP MOTOSIERRA STIHL ORIG - CILINDRO CON PISTON COMPLETO MS-651 56MM,0,,0,1,,0,1,499608,830000,780000,750000,t
1685,TR1251,REP MOTOSIERRA STIHL ORIG - CILINDRO CON PISTON COMPLETO MS-660,0,,0,1,,0,1,489908,780000,750000,730000,t
1686,TR1252,REP MOTOSIERRA STIHL ORIG - CILINDRO CON PISTON COMPLETO MS-661,0,,0,1,,0,1,546750,760000,750000,740000,t
1687,TR1253,REP MOTOSIERRA STIHL ORIG - EMBRAGUE O ZAPATA MS 650-660,0,,0,1,,0,1,110970,170000,165000,160000,t
1688,TR1254,REP MOTOSIERRA STIHL ORIG - ESPARAGO O TORNILLO CON COLLAR M8 MS-661-651,0,,0,1,,0,1,5709,10500,9500,8500,t
1689,TR1255,REP MOTOSIERRA STIHL ORIG - FILTRO AIRE HD2 MS -651-661,0,,0,1,,0,1,35100,60000,55000,50000,t
1690,TR1256,REP MOTOSIERRA STIHL ORIG - FILTRO DE AIRE MS-650-660,0,,0,1,,0,1,39690,65000,60000,58000,t
1691,TR1257,REP MOTOSIERRA STIHL ORIG - FRENO O PROTECTOR SALVAMANOS MS-650-660,0,,0,1,,0,1,36469,60000,55000,50000,t
1692,TR1258,REP MOTOSIERRA STIHL ORIG - GUIA TAPA ESPADA PRISMA DESLIZANTE 310-651,0,,0,1,,0,1,878,2500,2000,1500,t
1693,TR1259,REP MOTOSIERRA STIHL ORIG - CANASTILLA MS-660-651-661,0,,0,1,,0,1,12275,22000,20000,18000,t
1694,TR1260,REP MOTOSIERRA STIHL ORIG - JGO CAMPANA MS-325-250,0,,0,1,,0,1,71170,115000,110000,105000,t
1695,TR1261,REP MOTOSIERRA STIHL ORIG - LISTON DE DESLIZAMIENTO MS-381-382-310-650-651,0,,0,1,,0,1,0,0,0,0,t
1696,TR1262,REP MOTOSIERRA STIHL ORIG - PISTON COMPLETO 52MM MS-650,0,,0,1,,0,1,130653,195000,190000,186000,t
1697,TR1263,REP MOTOSIERRA STIHL ORIG - PISTON COMPLETO 54MM MS-660,0,,0,1,,0,1,136890,205000,200000,195000,t
1698,TR1264,REP MOTOSIERRA STIHL ORIG - PISTON COMPLETO 56MM MS-651-661,0,,0,1,,0,1,165402,245000,240000,235000,t
1699,TR1265,REP MOTOSIERRA STIHL ORIG - POLEA ARRANQUE MS-660,0,,0,1,,0,1,11583,19500,18500,17500,t
1700,TR1266,REP MOTOSIERRA STIHL ORIG - SIMBRA MS-051,0,,0,1,,0,1,17826,30000,28000,27000,t
1701,TR1267,REP MOTOSIERRA STIHL ORIG - SIMBRA MS-650-660,0,,0,1,,0,1,17096.52,22500,20000,17500,t
1702,TR1268,REP MOTOSIERRA STIHL ORIG - ANILLOS 651-661,0,,0,1,,0,1,22249,37000,35000,33000,t
1703,TR1269,REP MOTOSIERRA STIHL ORIG - SILENCIADOR MS 651-661,0,,0,1,,0,1,123768,185000,180000,176000,t
